Timestamp,City,Temperature,Humidity,Lat,Lon
2026-04-01 09:00:00,Yangon,30.5,63,16.8409,96.1735
2026-04-01 10:00:00,Yangon,33.2,53,16.8409,96.1735
2026-04-01 11:00:00,Yangon,35.8,44,16.8409,96.1735
2026-04-01 12:00:00,Yangon,37.4,39,16.8409,96.1735
2026-04-01 13:00:00,Yangon,38.6,31,16.8409,96.1735
2026-04-01 14:00:00,Yangon,38.7,29,16.8409,96.1735
2026-04-01 15:00:00,Yangon,38.4,29,16.8409,96.1735
2026-04-01 16:00:00,Yangon,38.0,29,16.8409,96.1735
2026-04-01 17:00:00,Yangon,37.0,31,16.8409,96.1735
2026-04-01 18:00:00,Yangon,35.3,40,16.8409,96.1735
2026-04-01 19:00:00,Yangon,31.5,68,16.8409,96.1735
2026-04-01 20:00:00,Yangon,30.3,71,16.8409,96.1735
2026-04-01 21:00:00,Yangon,29.7,71,16.8409,96.1735
2026-04-01 22:00:00,Yangon,28.7,69,16.8409,96.1735
2026-04-01 23:00:00,Yangon,27.4,78,16.8409,96.1735
2026-04-02 00:00:00,Yangon,26.5,81,16.8409,96.1735
2026-04-02 01:00:00,Yangon,25.7,86,16.8409,96.1735
2026-04-02 02:00:00,Yangon,25.1,89,16.8409,96.1735
2026-04-02 03:00:00,Yangon,24.6,92,16.8409,96.1735
2026-04-02 04:00:00,Yangon,24.3,93,16.8409,96.1735
2026-04-02 05:00:00,Yangon,24.1,94,16.8409,96.1735
2026-04-02 06:00:00,Yangon,24.0,95,16.8409,96.1735
2026-04-02 07:00:00,Yangon,25.2,89,16.8409,96.1735
2026-04-02 08:00:00,Yangon,27.2,79,16.8409,96.1735
2026-04-02 09:00:00,Yangon,29.5,69,16.8409,96.1735
2026-04-02 10:00:00,Yangon,32.2,58,16.8409,96.1735
2026-04-02 11:00:00,Yangon,35.0,47,16.8409,96.1735
2026-04-02 12:00:00,Yangon,36.4,42,16.8409,96.1735
2026-04-02 13:00:00,Yangon,37.9,35,16.8409,96.1735
2026-04-02 14:00:00,Yangon,38.5,30,16.8409,96.1735
2026-04-02 15:00:00,Yangon,38.5,26,16.8409,96.1735
2026-04-02 16:00:00,Yangon,37.7,27,16.8409,96.1735
2026-04-02 17:00:00,Yangon,36.6,31,16.8409,96.1735
2026-04-02 18:00:00,Yangon,35.9,33,16.8409,96.1735
2026-04-02 19:00:00,Yangon,32.3,65,16.8409,96.1735
2026-04-02 20:00:00,Yangon,30.6,74,16.8409,96.1735
2026-04-02 21:00:00,Yangon,29.9,76,16.8409,96.1735
2026-04-02 22:00:00,Yangon,29.4,72,16.8409,96.1735
2026-04-02 23:00:00,Yangon,28.2,75,16.8409,96.1735
2026-04-03 00:00:00,Yangon,27.0,82,16.8409,96.1735
2026-04-03 01:00:00,Yangon,26.4,86,16.8409,96.1735
2026-04-03 02:00:00,Yangon,25.8,89,16.8409,96.1735
2026-04-03 03:00:00,Yangon,25.4,92,16.8409,96.1735
2026-04-03 04:00:00,Yangon,25.2,93,16.8409,96.1735
2026-04-03 05:00:00,Yangon,25.2,93,16.8409,96.1735
2026-04-03 06:00:00,Yangon,25.0,92,16.8409,96.1735
2026-04-03 07:00:00,Yangon,26.4,86,16.8409,96.1735
2026-04-03 08:00:00,Yangon,28.0,78,16.8409,96.1735
2026-04-03 09:00:00,Yangon,30.1,69,16.8409,96.1735
2026-04-03 10:00:00,Yangon,32.2,61,16.8409,96.1735
2026-04-03 11:00:00,Yangon,34.5,53,16.8409,96.1735
2026-04-03 12:00:00,Yangon,36.3,45,16.8409,96.1735
2026-04-03 13:00:00,Yangon,37.4,40,16.8409,96.1735
2026-04-03 14:00:00,Yangon,38.1,36,16.8409,96.1735
2026-04-03 15:00:00,Yangon,38.1,32,16.8409,96.1735
2026-04-03 16:00:00,Yangon,37.9,30,16.8409,96.1735
2026-04-03 17:00:00,Yangon,37.3,31,16.8409,96.1735
